1.000000000000000000e+00 0.000000000000000000e+00
9.996145181203615060e-01 6.549339241681798485e-05
9.984586668665640374e-01 2.614984100353489184e-04
9.965342284774632020e-01 5.866205017733468760e-04
9.938441702975688852e-01 1.038636323274463088e-03
9.903926402016152153e-01 1.614637592275968217e-03
9.861849601988382785e-01 2.311217978769480354e-03
9.812276182268235836e-01 3.124689666091314422e-03
9.755282581475768211e-01 4.051313951447230860e-03
9.690956679612421354e-01 5.087529010372638869e-03
9.619397662556433692e-01 6.230157813144996705e-03
9.540715869125406812e-01 7.476580164820226075e-03
9.455032620941838939e-01 8.824854884928543669e-03
9.362480035363985875e-01 1.027378112033495300e-02
9.263200821770460891e-01 1.182289150783460453e-02
9.157348061512726733e-01 1.347237413640293459e-02
9.045084971874737256e-01 1.522292473473853443e-02
8.926584654403724173e-01 1.707553494454011958e-02
8.802029828000155209e-01 1.903122665343322251e-02
8.671612547178427777e-01 2.109074589403590883e-02
8.535533905932737309e-01 2.325423254521765196e-02
8.394003727664709480e-01 2.552088382765461266e-02
8.247240241650919401e-01 2.788863026018368468e-02
8.095469746549170953e-01 3.035384229716096491e-02
7.938926261462366796e-01 3.291108433229336661e-02
7.777851165098010888e-01 3.555293023238415701e-02
7.612492823579743995e-01 3.826985121830538128e-02
7.443106207484775361e-01 4.105018295464143985e-02
7.269952498697733745e-01 4.388017439523358293e-02
7.093298687687140669e-01 4.674411653122979848e-02
6.913417161825449186e-01 4.962454497592300173e-02
6.730585285387464811e-01 5.250250655627042295e-02
6.545084971874737256e-01 5.535787699228003622e-02
6.357202249325371035e-01 5.816971451365298557e-02
6.167226819279527650e-01 6.091663301137982545e-02
5.975451610080642073e-01 6.357717810792014312e-02
5.782172325201154761e-01 6.613019034169315136e-02
5.587686987289188778e-01 6.855514142074492501e-02
5.392295478639225204e-01 7.083243206558981209e-02
5.196299078795343362e-01 7.294364313925781607e-02
5.000000000000000000e-01 7.487173532166625789e-02
4.803700921204657193e-01 7.660119627081651839e-02
4.607704521360775352e-01 7.811813776468402859e-02
4.412313012710812332e-01 7.941034848685629699e-02
4.217827674798845794e-01 8.046731068682837218e-02
4.024548389919359037e-01 8.128019073718992238e-02
3.832773180720473460e-01 8.184181450543606684e-02
3.642797750674628965e-01 8.214663840267857897e-02
3.454915028125263299e-01 8.219072597803404878e-02
3.269414714612535189e-01 8.197173807624109909e-02
3.086582838174551369e-01 8.148894200958216316e-02
2.906701312312860996e-01 8.074324210862489359e-02
2.730047501302266255e-01 7.973723064445302489e-02
2.556893792515224639e-01 7.847525471645837303e-02
2.387507176420256005e-01 7.696349153912006302e-02
2.222148834901990222e-01 7.521002189119016523e-02
2.061073738537634870e-01 7.322488953443671844e-02
1.904530253450829602e-01 7.102013334434427450e-02
1.752759758349082264e-01 6.860977884144306427e-02
1.605996272335292741e-01 6.600977682130575175e-02
1.464466094067262691e-01 6.323787883348691574e-02
1.328387452821572223e-01 6.031344226221471705e-02
1.197970171999845346e-01 5.725716155416239045e-02
1.073415345596276382e-01 5.409072650235095120e-02
9.549150281252632988e-02 5.083641316601617000e-02
8.426519384872732665e-02 4.751661769095834320e-02
7.367991782295391090e-02 4.415334768975454766e-02
6.375199646360152350e-02 4.076768965134987960e-02
5.449673790581610611e-02 3.737927380801462501e-02
4.592841308745931883e-02 3.400575977307666864e-02
3.806023374435663076e-02 3.066236691435537259e-02
3.090433203875797563e-02 2.736147275679948546e-02
2.447174185242323441e-02 2.411230070319392293e-02
1.877238177317636092e-02 2.092071509447334179e-02
1.381503980116172148e-02 1.778913724950843822e-02
9.607359798384784710e-03 1.471659084647715388e-02
6.155829702431170336e-03 1.169887910996601429e-02
3.465771522536853499e-03 8.728890067216549600e-03
1.541333133436018077e-03 5.797019973752321441e-03
3.854818796385495183e-04 2.891699225866820218e-03
0.000000000000000000e+00 0.000000000000000000e+00
3.854818796385495183e-04 -1.549725890372166898e-03
1.541333133436018077e-03 -3.080624653228808407e-03
3.465771522536853499e-03 -4.574327755343308294e-03
6.155829702431114825e-03 -6.013366100449373669e-03
9.607359798384784710e-03 -7.381576241448896403e-03
1.381503980116166597e-02 -8.664456780511304093e-03
1.877238177317630541e-02 -9.849462203233268556e-03
2.447174185242317890e-02 -1.092622441766948060e-02
3.090433203875797563e-02 -1.188669572465611037e-02
3.806023374435663076e-02 -1.272521064420299372e-02
4.592841308745926332e-02 -1.343846776424985172e-02
5.449673790581605060e-02 -1.402543636341567999e-02
6.375199646360146799e-02 -1.448719580089609209e-02
7.367991782295385539e-02 -1.482671839917307395e-02
8.426519384872727114e-02 -1.504860863516352051e-02
9.549150281252627437e-02 -1.515881280826301275e-02
1.073415345596275827e-01 -1.516431391866523461e-02
1.197970171999844791e-01 -1.507282626157995485e-02
1.328387452821571113e-01 -1.489250326315571561e-02
1.464466094067261581e-01 -1.463167043474563819e-02
1.605996272335291630e-01 -1.429859312263247716e-02
1.752759758349079489e-01 -1.390128612784996033e-02
1.904530253450828492e-01 -1.344736943162520154e-02
2.061073738537633759e-01 -1.294397136102355857e-02
2.222148834901989112e-01 -1.239767773911006413e-02
2.387507176420256561e-01 -1.181452304415307047e-02
2.556893792515223529e-01 -1.120001749075247820e-02
2.730047501302265145e-01 -1.055920234996302574e-02
