1.000000000000000000e+00 -2.220446049250313081e-15
9.996145181203615060e-01 7.157722657691323320e-06
9.984586668665640374e-01 3.123452733655440738e-05
9.965342284774632020e-01 7.991644927640706442e-05
9.938441702975688852e-01 1.656030706880251557e-04
9.903926402016152153e-01 3.048117401815986227e-04
9.861849601988382785e-01 5.173823853183989741e-04
9.812276182268235836e-01 8.255196224773442282e-04
9.755282581475768211e-01 1.252716327618585979e-03
9.690956679612421354e-01 1.822608218477128617e-03
9.619397662556433692e-01 2.557812061835917916e-03
9.540715869125406812e-01 3.478800716663066339e-03
9.455032620941838939e-01 4.602866329395105538e-03
9.362480035363985875e-01 5.943218703537089809e-03
9.263200821770460891e-01 7.508259377265291690e-03
9.157348061512726733e-01 9.301063568795120418e-03
9.045084971874737256e-01 1.131909228767602471e-02
8.926584654403724173e-01 1.355414602953453063e-02
8.802029828000155209e-01 1.599256008812099950e-02
8.671612547178427777e-01 1.861563017254108665e-02
8.535533905932737309e-01 2.140024624732173031e-02
8.394003727664709480e-01 2.431970283022022450e-02
8.247240241650919401e-01 2.734464584680496024e-02
8.095469746549170953e-01 3.044410993868473803e-02
7.938926261462366796e-01 3.358659614826764450e-02
7.777851165098010888e-01 3.674113834639025633e-02
7.612492823579743995e-01 3.987830770386158186e-02
7.443106207484775361e-01 4.297110788938196535e-02
7.269952498697733745e-01 4.599571934308643861e-02
7.093298687687140669e-01 4.893205865637817453e-02
6.913417161825449186e-01 5.176412841724620240e-02
6.730585285387464811e-01 5.448014340900891872e-02
6.545084971874737256e-01 5.707243027369496291e-02
6.357202249325371035e-01 5.953710912888340867e-02
6.167226819279527650e-01 6.187357660920383973e-02
5.975451610080642073e-01 6.408381985830932659e-02
5.782172325201154761e-01 6.617159963349103502e-02
5.587686987289188778e-01 6.814154747844250459e-02
5.392295478639225204e-01 6.999822653124659899e-02
5.196299078795343362e-01 7.174520772823030079e-02
5.000000000000000000e-01 7.338421281780040106e-02
4.803700921204657193e-01 7.491437271021808564e-02
4.607704521360775352e-01 7.633164437914416456e-02
4.412313012710812332e-01 7.762842203455819212e-02
4.217827674798845794e-01 7.879336894596176977e-02
4.024548389919359037e-01 7.981148554143543961e-02
3.832773180720473460e-01 8.066441774439193912e-02
3.642797750674628965e-01 8.133099748520894456e-02
3.454915028125263299e-01 8.178799551041723848e-02
3.269414714612535189e-01 8.201105557384645584e-02
