1.000000000000000000e+00 0.000000000000000000e+00
9.996145181203615060e-01 8.039978408321945408e-05
9.984586668665640374e-01 3.210248479505913564e-04
9.965342284774632020e-01 7.201700864185702280e-04
9.938441702975688852e-01 1.275051690916945753e-03
9.903926402016152153e-01 1.981890195125083232e-03
9.861849601988382785e-01 2.836019006335962090e-03
9.812276182268235836e-01 3.832011316592019712e-03
9.755282581475768211e-01 4.963817106400481884e-03
9.690956679612421354e-01 6.224901331987911686e-03
9.619397662556433692e-01 7.608374369139168231e-03
9.540715869125406812e-01 9.107106377623842147e-03
9.455032620941838939e-01 1.071381841493186139e-02
9.362480035363985875e-01 1.242114479351429102e-02
9.263200821770460891e-01 1.422166323565696687e-02
9.157348061512726733e-01 1.610789170166334466e-02
9.045084971874737256e-01 1.807225319930876387e-02
8.926584654403724173e-01 2.010701226627956834e-02
8.802029828000155209e-01 2.220418899512078409e-02
8.671612547178427777e-01 2.435545829666573014e-02
8.535533905932737309e-01 2.655204344899931429e-02
8.394003727664709480e-01 2.878461376015960596e-02
8.247240241650919401e-01 3.104319632511657809e-02
8.095469746549170953e-01 3.331711136179402177e-02
7.938926261462366796e-01 3.559493948876600589e-02
7.777851165098010888e-01 3.786452762036070230e-02
7.612492823579743995e-01 4.011303800099438877e-02
7.443106207484775361e-01 4.232704240752615393e-02
7.269952498697733745e-01 4.449266086637202605e-02
7.093298687687140669e-01 4.659574152402670005e-02
6.913417161825449186e-01 4.862207574119337128e-02
6.730585285387464811e-01 5.055764020996626057e-02
6.545084971874737256e-01 5.238885606098783038e-02
6.357202249325371035e-01 5.410285364747812603e-02
6.167226819279527650e-01 5.568773104637655957e-02
5.975451610080642073e-01 5.713279434600374712e-02
5.782172325201154761e-01 5.842876849607540196e-02
5.587686987289188778e-01 5.956796883995447989e-02
5.392295478639225204e-01 6.054442535254986324e-02
5.196299078795343362e-01 6.135395395849050498e-02
5.000000000000000000e-01 6.199417196574787819e-02
4.803700921204657193e-01 6.246445746339870930e-02
4.607704521360775352e-01 6.276585533410856954e-02
4.412313012710812332e-01 6.290093515947349501e-02
4.217827674798845794e-01 6.287360859878086961e-02
4.024548389919359037e-01 6.268891566931894532e-02
3.832773180720473460e-01 6.235279064820372502e-02
3.642797750674628965e-01 6.187181898573251848e-02
3.454915028125263299e-01 6.125299664090400054e-02
3.269414714612535189e-01 6.050350263309048349e-02
3.086582838174551369e-01 5.963049440049306149e-02
2.906701312312860996e-01 5.864093385134069164e-02
2.730047501302266255e-01 5.754144990219151046e-02
2.556893792515224639e-01 5.633824095495319761e-02
2.387507176420256005e-01 5.503701831873407391e-02
2.222148834901990222e-01 5.364298918581844600e-02
2.061073738537634870e-01 5.216087556783550322e-02
1.904530253450829602e-01 5.059496371791499109e-02
1.752759758349082264e-01 4.894917711314258901e-02
1.605996272335292741e-01 4.722716512500407110e-02
1.464466094067262691e-01 4.543239910568570850e-02
1.328387452821572223e-01 4.356826777090717917e-02
1.197970171999845346e-01 4.163816443540302448e-02
1.073415345596276382e-01 3.964555979210532960e-02
9.549150281252632988e-02 3.759405542898074798e-02
8.426519384872732665e-02 3.548741503498860361e-02
7.367991782295391090e-02 3.332957213147039188e-02
6.375199646360152350e-02 3.112461504493676742e-02
5.449673790581610611e-02 2.887675158285199148e-02
4.592841308745931883e-02 2.659025736902842496e-02
3.806023374435663076e-02 2.426941294288889259e-02
3.090433203875797563e-02 2.191843545642599769e-02
2.447174185242323441e-02 1.954141107388744289e-02
1.877238177317636092e-02 1.714223398441565641e-02
1.381503980116172148e-02 1.472455730214646333e-02
9.607359798384784710e-03 1.229176010721736746e-02
6.155829702431170336e-03 9.846933556629517206e-03
3.465771522536853499e-03 7.392887468117139566e-03
1.541333133436018077e-03 4.932177168249114556e-03
3.854818796385495183e-04 2.467148817867673063e-03
0.000000000000000000e+00 0.000000000000000000e+00
3.854818796385495183e-04 -2.613413741095714504e-03
